DOY,Time,F1,F2,F3,F4,F5,F6,F7,F8
123,400,0.019841,0.044455,0.027804,0.082703,0.019439,NaN,NaN,NaN
123,430,0.02162,0.03535,0.021448,0.049915,0.019001,NaN,NaN,NaN
123,500,0.019345,0.028636000000000002,0.017278,0.034352,0.016619,NaN,NaN,NaN
123,530,0.019097,0.026442,0.013142,0.02939,0.016182,NaN,NaN,NaN
123,600,0.018849,0.022045,0.00904,0.02702,0.017686,NaN,NaN,NaN
123,630,0.018601,0.01988,0.0070354,0.024661,0.015307,NaN,NaN,NaN
123,700,0.020378,0.017723,0.005039,0.024844,0.01487,NaN,NaN,NaN
123,730,0.028307,0.026591,0.011323,0.030127,0.014432,NaN,NaN,NaN
123,800,0.038462,0.033353,0.017686,0.038058,0.015934,NaN,NaN,NaN
123,830,0.038209,0.033391,0.013548,0.038244,0.015496,NaN,NaN,NaN
123,900,0.037955,0.03569,0.011526,0.041039,0.017002,NaN,NaN,NaN
123,930,0.035606,0.037999,0.013684,0.043847,0.014619,NaN,NaN,NaN
123,1000,0.035354,0.035765,0.020074,0.041411,0.012246,NaN,NaN,NaN
123,1030,0.035101,0.040356,0.035208,0.041597,0.013743,NaN,NaN,NaN
123,1100,0.039047,0.042686,0.04855,0.044407,0.013305,NaN,NaN,NaN
123,1130,0.045153,0.045026,0.064543,0.044594,0.0090079,NaN,NaN,NaN
123,1200,0.062241,0.061466,0.10538,0.058107,0.020231,NaN,NaN,NaN
123,1230,0.075368,0.071111,0.12573,0.061002,0.02971,NaN,NaN,NaN
123,1300,0.093483,0.093414,0.15224,0.083358,0.053868,NaN,NaN,NaN
123,1330,0.14714,0.14364,0.21206,0.14325,0.12037,NaN,NaN,NaN
123,1400,0.18677,0.18076,0.24916,0.19274,0.16943,NaN,NaN,NaN
123,1430,0.20324,0.1927,0.25885,0.21034,0.19267,NaN,NaN,NaN
123,1500,0.19451,0.18974,0.23986,0.20354,0.18947,NaN,NaN,NaN
123,1530,0.19701,0.19882,0.24623,0.20726,0.19976,NaN,NaN,NaN
123,1600,0.19114,0.18983,0.23379,0.19703,0.19112,NaN,NaN,NaN
123,1630,0.18532,0.17803,0.2277,0.1836,0.18792,NaN,NaN,NaN
123,1700,0.17144,0.16647,0.21563,0.16392,0.1768,NaN,NaN,NaN
123,1730,0.15265,0.14952,0.20085,0.14174,0.16075,NaN,NaN,NaN
123,1800,0.12942,0.13306,0.18643,0.1204,0.14511,NaN,NaN,NaN
123,1830,0.1071,0.11444,0.16956,0.096941,0.12504,NaN,NaN,NaN
123,1900,0.076477,0.088862,0.13714,0.074457,0.094161,NaN,NaN,NaN
123,1930,0.038951,0.057304,0.099057,0.050224,0.058476,NaN,NaN,NaN
123,2000,0.0059172,0.038793,0.065752,0.032166,0.031046,NaN,NaN,NaN
123,2030,0,0.02534,0.040984,0.019699,0.010777,NaN,NaN,NaN
123,2100,0,0.020957,0.030141,0.014905,0.0045411,NaN,NaN,NaN
123,2130,0,0.012268,0.021642,0.0077123,0.0021867,NaN,NaN,NaN
123,2200,0,0.0058569,0.015377,0.0030344,0.0017494,NaN,NaN,NaN
123,2230,0,0.0037624,0.013351,8.0128e-4,0.001312,NaN,NaN,NaN
123,2300,0.0024606,0.0037989,0.0092571,9.7934e-4,8.7468e-4,NaN,NaN,NaN
123,2330,0.0061759,0.010257,0.013487,0.0035698,4.3734e-4,NaN,NaN,NaN
124,0,0.015968,0.02118,0.017751,0.011057,0,NaN,NaN,NaN
124,30,0.021837,0.023423,0.017819,0.01617,0,NaN,NaN,NaN
124,100,0.013446,0.014694,0.011604,0.0089678,8.7635e-4,NaN,NaN,NaN
124,130,0.01725,0.021292,0.013757,0.011597,3.5851e-4,NaN,NaN,NaN
124,200,0.012948,0.014768,0.011739,0.0093265,0,NaN,NaN,NaN
124,230,0.0046937,0.0061864,0.0076592,0.0022258,0.0012372,NaN,NaN,NaN
124,300,0.0024655,0.0040912,0.0077264,0,7.1839e-4,NaN,NaN,NaN
124,330,0.0022189,0.0041277,0.0057327,0,0.0021193,NaN,NaN,NaN
124,400,0,0.0020413,0.0037471,0,0.0015995,NaN,NaN,NaN
124,430,0,0.0020777,0.003814,0,0.0030048,NaN,NaN,NaN
124,500,0.0015875,0,0.0038809,0,0.002484,NaN,NaN,NaN
124,530,0,8.1142e-4,0.0019031,0,0.0019631,NaN,NaN,NaN
124,600,0,0.0016228,0.0019699,0,0.0033719,NaN,NaN,NaN
124,630,0.0010102,0.0045536,0,0,0.00285,NaN,NaN,NaN
124,700,0.0047815,0.0096358,0.0020367,0.0041007,0.0042632,NaN,NaN,NaN
124,730,0.0065815,0.0083116,0.0040816,0.0061377,0.0076308,NaN,NaN,NaN
124,800,0.0083887,0.011269,0.0081967,0.0081847,0.0090615,NaN,NaN,NaN
124,830,0.014244,0.018573,0.010267,0.012706,0.0085356,NaN,NaN,NaN
124,900,0.012025,0.019395,0.012346,0.012309,0.0080097,NaN,NaN,NaN
124,930,0.013854,0.018042,0.018634,0.0094494,0.0055313,NaN,NaN,NaN
124,1000,0.01569,0.021039,0.031447,0.013988,0.0050065,NaN,NaN,NaN
124,1030,0.021637,0.024049,0.062635,0.016074,0.0083901,NaN,NaN,NaN
124,1100,0.038185,0.038211,0.098214,0.028276,0.017764,NaN,NaN,NaN
124,1130,0.04873,0.052747,0.12844,0.046042,0.031416,NaN,NaN,NaN
124,1200,0.066187,0.067672,0.15222,0.06719,0.051829,NaN,NaN,NaN
124,1230,0.088906,0.085451,0.17143,0.094992,0.077561,NaN,NaN,NaN
124,1300,0.10534,0.09875,0.18269,0.11521,0.097576,NaN,NaN,NaN
124,1330,0.11486,0.10469,0.18554,0.12692,0.10877,NaN,NaN,NaN
124,1400,0.12957,0.11583,0.19708,0.14204,0.12755,NaN,NaN,NaN
124,1430,0.13697,0.12718,0.20588,0.15758,0.14445,NaN,NaN,NaN
124,1500,0.12914,0.11503,0.19708,0.15389,0.14132,NaN,NaN,NaN
124,1530,0.13398,0.10063,0.19708,0.15992,0.14834,NaN,NaN,NaN
124,1600,0.13631,0.099001,0.20293,0.16931,0.15805,NaN,NaN,NaN
124,1630,0.11603,0.080193,0.17422,0.14612,0.137,NaN,NaN,NaN
124,1700,0.082363,0.057398,0.14153,0.1117,0.10708,NaN,NaN,NaN
124,1730,0.050657,0.037801,0.10811,0.079265,0.07866,NaN,NaN,NaN
124,1800,0.024885,0.023256,0.086093,0.054006,0.060309,NaN,NaN,NaN
124,1830,0.014399,0.017615,0.0837,0.048228,0.05757,NaN,NaN,NaN
124,1900,0.0021293,0.0099359,0.069565,0.037256,0.042005,NaN,NaN,NaN
124,1930,0,3.1721e-4,0.046809,0.02395,0.026875,NaN,NaN,NaN
124,2000,0,0,0.02714,0.013461,0.012163,NaN,NaN,NaN
124,2030,0,0,0.016529,0.010571,0.00371,NaN,NaN,NaN
124,2100,0,0,0.010267,0.0052311,0,NaN,NaN,NaN
124,2130,0,0,0.0081967,0.0048331,0,NaN,NaN,NaN
124,2200,0,0,0.0040816,0.0019853,0,NaN,NaN,NaN
124,2230,0,0,0.0020367,0.0015882,0,NaN,NaN,NaN
124,2300,0.018773,0,0,0.0011912,0,NaN,NaN,NaN
124,2330,0.01244,0,0,7.941e-4,0,NaN,NaN,NaN
125,0,0.0041784,0.001261,0.0020367,0.002843,0,NaN,NaN,NaN
125,30,0,0,0,0,0.0014786,NaN,NaN,NaN
125,100,0.0094426,9.9044e-4,0,0.0024857,0.0049374,NaN,NaN,NaN
125,130,0.021143,0.0019849,0.0013578,0.0049837,0.0044533,NaN,NaN,NaN
125,200,0.028907,0.0071281,0.0071721,0.0099754,0.0059495,NaN,NaN,NaN
125,230,0.032541,0.0039863,0.0027211,0.0075348,0.0094465,NaN,NaN,NaN
125,300,0.036205,0.002921,0.002381,0.010057,0.012971,NaN,NaN,NaN
125,330,0.035611,0.0060041,0.00409,0.022693,0.014499,NaN,NaN,NaN
125,400,0.032887,0.0049344,0.0037491,0.030444,0.016034,NaN,NaN,NaN
125,430,0.032294,0.0080388,0.0054645,0.020232,0.015543,NaN,NaN,NaN
125,500,0.031701,0.0069647,0.005123,0.015223,0.015052,NaN,NaN,NaN
125,530,0.033234,0.01009,0.0068446,0.017783,0.018627,NaN,NaN,NaN
125,600,0.026292,0.0090118,3.4014e-4,0.012798,0.020179,NaN,NaN,NaN
125,630,0.023604,0.014286,0,0.010345,0.017642,NaN,NaN,NaN
125,700,0.023015,0.019626,0,0.012881,0.019192,NaN,NaN,NaN
125,730,0.024521,0.025035,0,0.017949,0.018698,NaN,NaN,NaN
125,800,0.021836,0.023936,0,0.01547,0.018204,NaN,NaN,NaN
125,830,0.021247,0.027208,0,0.018031,0.015671,NaN,NaN,NaN
125,900,0.022749,0.055421,0,0.018073,0.015178,NaN,NaN,NaN
125,930,0.017987,0.073154,0,0.015594,0.012656,NaN,NaN,NaN
125,1000,0.015327,0.099044,0,0.12416,0.012164,NaN,NaN,NaN
125,1030,0.01474,0.121,0.041933,0.18252,0.011672,NaN,NaN,NaN
125,1100,0.012092,0.13038,0.14136,0.19288,0.013207,NaN,NaN,NaN
125,1130,0.015635,0.1537,0.19984,0.19293,0.014748,NaN,NaN,NaN
125,1200,0.0213,0.15246,0.17066,0.18266,0.018343,NaN,NaN,NaN
125,1230,0.027035,0.14019,0.13225,0.17257,0.017848,NaN,NaN,NaN
125,1300,0.028564,0.11757,0.11632,0.16596,0.017352,NaN,NaN,NaN
125,1330,0.027968,0.095776,0.10083,0.14646,0.01481,NaN,NaN,NaN
125,1400,0.027371,0.084589,0.083333,0.11233,0.012279,NaN,NaN,NaN
125,1430,0.026775,0.078485,0.073421,0.083026,0.011785,NaN,NaN,NaN
125,1500,0.024058,0.072436,0.06601,0.06619,0.0072459,NaN,NaN,NaN
125,1530,0.023463,0.088506,0.082222,0.14028,0.0087716,NaN,NaN,NaN
125,1600,0.024985,0.13425,0.22628,0.19336,0.0042538,NaN,NaN,NaN
125,1630,0.030791,0.14955,0.27067,0.20039,0.0057705,NaN,NaN,NaN
125,1700,0.034501,0.1511,0.2769,0.19694,0.015433,NaN,NaN,NaN
125,1730,0.033898,0.14704,0.27647,0.19351,0.031609,NaN,NaN,NaN
125,1800,0.031138,0.143,0.2595,0.1901,0.033225,NaN,NaN,NaN
125,1830,0.02839,0.15012,0.27895,0.19708,0.032719,NaN,NaN,NaN
125,1900,0.029935,0.14886,0.27515,0.19365,0.036479,NaN,NaN,NaN
125,1930,0.029334,0.1448,0.26476,0.19024,0.033835,NaN,NaN,NaN
125,2000,0.028732,0.13799,0.23852,0.19029,0.033328000000000003,NaN,NaN,NaN
125,2030,0.030282,0.13124,0.21031,0.1869,0.030696,NaN,NaN,NaN
125,2100,0.034005,0.11918,0.18913,0.18695,0.025967,NaN,NaN,NaN
125,2130,0.0334,0.10735,0.15476,0.1314,0.025464,NaN,NaN,NaN
125,2200,0.028473,0.10351,0.14078,0.10705,0.027064,NaN,NaN,NaN
125,2230,0.02787,0.097098,0.10654,0.086596,0.026559,NaN,NaN,NaN
125,2300,0.025123,0.080626,0.069536,0.072454,0.023952,NaN,NaN,NaN
125,2330,0.018145,0.064607,0.046076,0.053248,0.021355,NaN,NaN,NaN
126,0,0.017547,0.056174,0.034544,0.047917,0.018769,NaN,NaN,NaN
126,30,0.016949,0.050226,0.029787,0.047959,0.016193,NaN,NaN,NaN
126,100,0.014247,0.037323,0.020745,0.040042,0.013628,NaN,NaN,NaN
126,130,0.013651,0.031552,0.018246,0.037458,0.013128,NaN,NaN,NaN
126,200,0.013054,0.025831,0.013627,0.034887,0.0085286,NaN,NaN,NaN
126,230,0.010366,0.024686,0.013277,0.034929,0.0080308,NaN,NaN,NaN
126,300,0.0097703,0.025815,0.012928,0.034971,0.011629,NaN,NaN,NaN
126,330,0.009175,0.022395,0.014706,0.035013,0.011129,NaN,NaN,NaN
126,400,0.0085796,0.021249,0.012229,0.032454,0.0085791,NaN,NaN,NaN
126,430,0.0079843,0.017847,0.01188,0.027333,0.0080803,NaN,NaN,NaN
126,500,0.007389,0.016704,0.0094142,0.024813,0.0096295,NaN,NaN,NaN
126,530,0.0047178,0.01556,0.0069589,0.022305,0.0070828,NaN,NaN,NaN
126,600,0,0.0099486,0.0045139,0.014774,0.0045464,NaN,NaN,NaN
126,630,0.0020534,0,0,0,0,NaN,NaN,NaN
126,700,0.0020492,0,0,0,0,NaN,NaN,NaN
126,730,0.0040984,0,0,0,0,NaN,NaN,NaN
126,800,0.00409,0,0.0060284,0,0,NaN,NaN,NaN
126,830,0.006135,0.0012312,0.025884,0,0.0061693,NaN,NaN,NaN
126,900,0.016495,0.018633,0.064955,0.031507,0.023271,NaN,NaN,NaN
126,930,0.048832,0.050683,0.11472,0.072098,0.056415,NaN,NaN,NaN
126,1000,0.11486,0.097502,0.17496,0.11297,0.1063,NaN,NaN,NaN
126,1030,0.17258,0.14284,0.21096,0.14739,0.15034,NaN,NaN,NaN
126,1100,0.18616,0.15639,0.22086,0.15414,0.16439,NaN,NaN,NaN
126,1130,0.2,0.17612,0.23719,0.17755,0.18437,NaN,NaN,NaN
126,1200,0.19952,0.1754,0.2348,0.17788,0.18781,NaN,NaN,NaN
126,1230,0.21065,0.19263,0.24826,0.18498,0.19699,NaN,NaN,NaN
126,1300,0.19856,0.18885,0.23318,0.16193,0.19475,NaN,NaN,NaN
126,1330,0.1924,0.18213,0.23081,0.14294,0.18968,NaN,NaN,NaN
126,1400,0.20048,0.19639,0.24416,0.14325,0.20175,NaN,NaN,NaN
126,1430,0.20574,0.20171,0.24175,0.14675,0.20819,NaN,NaN,NaN
126,1500,0.20813,0.19788,0.23935,0.14389,0.20591,NaN,NaN,NaN
126,1530,0.20476,0.18811,0.23071,0.13477,0.20075,NaN,NaN,NaN
126,1600,0.19294,0.16124,0.20708,0.1077,0.18434,NaN,NaN,NaN
126,1630,0.19529,0.1411,0.21081,0.11398,0.19059,NaN,NaN,NaN
126,1700,0.19204,0.12702,0.19964,0.11129,0.18839,NaN,NaN,NaN
126,1730,0.18329,0.11075,0.18008,0.099772,0.17784,NaN,NaN,NaN
126,1800,0.17471,0.10257,0.16671,0.094255,0.17022,NaN,NaN,NaN
126,1830,0.15576,0.084628,0.14287,0.071873,0.1494,NaN,NaN,NaN
126,1900,0.12996,0.060259,0.12002,0.050399,0.11677,NaN,NaN,NaN
126,1930,0.10064,0.039286,0.09318,0.032348,0.085982,NaN,NaN,NaN
126,2000,0.066253,0.019199,0.065310000000000007,0.019916,0.056873,NaN,NaN,NaN
126,2030,0.038229,0.0082943,0.041062,0.0077859,0.031421,NaN,NaN,NaN
126,2100,0.019724,0,0.024297,7.5914e-4,0.015313,NaN,NaN,NaN
126,2130,0.0097466,0,0.016431,0,0.0057029,NaN,NaN,NaN
126,2200,0.0038685,0,0.01077,0,2.3621e-4,NaN,NaN,NaN
126,2230,0.0019268,0,0.0093058,0,0,NaN,NaN,NaN
126,2300,0,0,0.0057869,0,0,NaN,NaN,NaN
126,2330,0,0,0.0043422,0,0,NaN,NaN,NaN
127,0,0,0,0.0029033,0,0,NaN,NaN,NaN
127,30,0.011646,2.2063e-4,0.00351,0,0,NaN,NaN,NaN
127,100,0.02961,0,0.0020758,0.0023336,0,NaN,NaN,NaN
127,130,0.037822,0.0021295,0.0026812,0.0022926,0,NaN,NaN,NaN
127,200,0.041999,0.0022183,0.0032866,0.0046785,4.2349e-4,NaN,NaN,NaN
127,230,0.04412,0.002307,0.0018558,0.0046374,9.4109e-4,NaN,NaN,NaN
127,300,0.044162,0.0044456,0.00246,0.0045964,0.0014587,NaN,NaN,NaN
127,330,0.046292,0.0024845,0.0030642,0.0021289,0,NaN,NaN,NaN
127,400,0.04843,0.0046235,0.0016367,0.0020879,0,NaN,NaN,NaN
127,430,0.050577,0.0047124,0.0022396,0.002047,0,NaN,NaN,NaN
127,500,0.050619,0.0048013,8.1668e-4,0.0020061,0,NaN,NaN,NaN
127,530,0.052775,0.0048902,0.0014184,0.0019651,0.0017924,NaN,NaN,NaN
127,600,0.052817,0.0049791,0,0.0019242,0.0017465,NaN,NaN,NaN
127,630,0.052859,0.005068,0,0.0018832,0.0036841,NaN,NaN,NaN
127,700,0.055024000000000003,0.0051569,0,0.0018423,0.003638,NaN,NaN,NaN
127,730,0.052943,0.0052458,0,0.0018014,0.003592,NaN,NaN,NaN
127,800,0.063686,0.0032831,0.0034965,0,0.0015626,NaN,NaN,NaN
127,830,0.10412,0.007484,0.041301,0.0017195000000000001,0.005491,NaN,NaN,NaN
127,900,0.15791,0.028652,0.10623,0.02902,0.032066,NaN,NaN,NaN
127,930,0.20321,0.068998,0.17422,0.091258,0.099178,NaN,NaN,NaN
127,1000,0.24327,0.11012,0.21733,0.16478,0.15421,NaN,NaN,NaN
127,1030,0.2674,0.14113,0.22925,0.21954,0.18938,NaN,NaN,NaN
127,1100,0.27673,0.15734,0.23521,0.25645,0.21208,NaN,NaN,NaN
127,1130,0.2799,0.16844,0.24123,0.27966,0.23267,NaN,NaN,NaN
127,1200,0.27683,0.17412,0.23487,0.29157,0.23864,NaN,NaN,NaN
127,1230,0.28,0.17422,0.23778,0.29151,0.24162,NaN,NaN,NaN
127,1300,0.27382,0.17433,0.23453,0.28745,0.2325,NaN,NaN,NaN
127,1330,0.25856,0.15785,0.21021,0.26001,0.21181,NaN,NaN,NaN
127,1400,0.2496,0.14449,0.21005,0.25614,0.20598,NaN,NaN,NaN
127,1430,0.24668,0.13666,0.20988,0.2599,0.2146,NaN,NaN,NaN
127,1500,0.23206,0.12122,0.19222,0.23729,0.20015,NaN,NaN,NaN
127,1530,0.20378,0.096349,0.16128,0.19102,0.16961,NaN,NaN,NaN
127,1600,0.19015,0.086765,0.153,0.17078,0.16151,NaN,NaN,NaN
127,1630,0.15096,0.068,0.12658,0.13857,0.13288,NaN,NaN,NaN
127,1700,0.16899,0.084562,0.15,0.16411,0.15875,NaN,NaN,NaN
127,1730,0.16904,0.087053,0.14717,0.17063999999999999,0.16402,NaN,NaN,NaN
127,1800,0.14107,0.070605,0.12355,0.13843,0.14553,NaN,NaN,NaN
127,1830,0.10734,0.045694,0.09116,0.093332,0.10788,NaN,NaN,NaN
127,1900,0.084455,0.032631,0.074407,0.070687,0.081793,NaN,NaN,NaN
127,1930,0.056074,0.02201,0.053644,0.048959,0.0547,NaN,NaN,NaN
127,2000,0.035244,0.013688,0.033663,0.030652,0.033128,NaN,NaN,NaN
127,2030,0.019172,0.0055013,0.020708,0.020456,0.01853,NaN,NaN,NaN
127,2100,0.0093931,0.0015023,0.012202,0.015412,0.010351,NaN,NaN,NaN
127,2130,0.0036319,0,0.0099926,0.010418,0.0062879,NaN,NaN,NaN
127,2200,0,0,0.0077922,0.0079179,0.0042451,NaN,NaN,NaN
127,2230,0,0,0.0056008,0.0054303,0.0022105,NaN,NaN,NaN
127,2300,0,0,0.0034183,0.0053892,0.0021644,NaN,NaN,NaN
127,2330,0,0,0.0012447,0.005348,0.0021184,NaN,NaN,NaN
128,0,0,0,0.0031412,0.0053069,0.0020723,NaN,NaN,NaN
128,30,0.022879,0,0.0030026,0.0052658,0.0020262,NaN,NaN,NaN
128,100,0.024322,0.0018762,0.002864,0.0052246,0,NaN,NaN,NaN
128,130,0.02577,0.001798,0.0027254,0.0051835,0.0021452,NaN,NaN,NaN
128,200,0.029246,0.0017198,0.0046288,0.0051423,0.0023102,NaN,NaN,NaN
128,230,0.030713,0.0036817,0.0044899,0.0026675,0.0024752,NaN,NaN,NaN
128,300,0.030149,0.0036033,0.0023097,0.0026265,0.0026403,NaN,NaN,NaN
128,330,0.029586,0.003525,0.0021711,0.0025855,0.0028053,NaN,NaN,NaN
128,400,0.031056,0.0054945,0,0.0025444,0.0029703,NaN,NaN,NaN
128,430,0.032532,0.005416,0.0022261,0.0049366,0.0011528,NaN,NaN,NaN
128,500,0.031966,0.0053375,0.0024197,0.0024623,0.0033003,NaN,NaN,NaN
128,530,0.035501,0.005259,0.0046552,0,0.0054563,NaN,NaN,NaN
128,600,0.036995,0.0051805,0.0048492,0.0023112,0.0056217,NaN,NaN,NaN
128,630,0.038494,0.005102,0.0050432,0.0022012,0.005787,NaN,NaN,NaN
128,700,0.042084,0.0070788,0.003194,0.0020911,0.0079523,NaN,NaN,NaN
128,730,0.045703,0.0070002,0.0054311,0.0019811,0.010126,NaN,NaN,NaN
128,800,0.082143,0.0089849,0.039499,0.0043027,0.014333,NaN,NaN,NaN
128,830,0.1335,0.030013,0.10483,0.029172,0.041581,NaN,NaN,NaN
128,900,0.18461,0.067913,0.17608,0.088636,0.1029,NaN,NaN,NaN
128,930,0.21445,0.091506,0.21388,0.14899,0.1506,NaN,NaN,NaN
128,1000,0.24588,0.12639,0.24156,0.2058,0.18575,NaN,NaN,NaN
128,1030,0.23628,0.12117,0.2356,0.21631,0.18318,NaN,NaN,NaN
128,1100,0.24152,0.11096,0.24517,0.22337,0.19171,NaN,NaN,NaN
128,1130,0.22905,0.10588,0.23607,0.22687,0.19471,NaN,NaN,NaN
128,1200,0.22256,0.10331,0.23323,0.23406,0.20913,NaN,NaN,NaN
128,1230,0.22188,0.1057,0.23655,0.24507,0.21803,NaN,NaN,NaN
128,1300,0.22701,0.11312,0.243,0.26397,0.23601,NaN,NaN,NaN
128,1330,0.22343,0.10802,0.23702,0.25615,0.23321,NaN,NaN,NaN
128,1400,0.21986,0.10545,0.22805,0.24466,0.2245,NaN,NaN,NaN
128,1430,0.18012,0.076334,0.18421,0.19763,0.1875,NaN,NaN,NaN
128,1500,0.1454,0.062303,0.15138,0.15724,0.15268,NaN,NaN,NaN
128,1530,0.12477,0.066828,0.14099,0.13799,0.13486,NaN,NaN,NaN
128,1600,0.112,0.066745,0.14121,0.13163,0.13,NaN,NaN,NaN
128,1630,0.10423,0.06898,0.13619,0.13151,0.13019,NaN,NaN,NaN
128,1700,0.087285,0.06197,0.12099,0.11609,0.1155,NaN,NaN,NaN
128,1730,0.070833,0.05732,0.10372,0.10109,0.10358,NaN,NaN,NaN
128,1800,0.059205,0.054969,0.094187,0.08935,0.096624,NaN,NaN,NaN
128,1830,0.045679,0.043688,0.077743,0.072255,0.078213,NaN,NaN,NaN
128,1900,0.030407,0.034818,0.057265,0.055685,0.06263,NaN,NaN,NaN
128,1930,0.015559,0.023958,0.039732,0.042241,0.045346,NaN,NaN,NaN
128,2000,0.0030752,0.017519,0.029144,0.03429,0.030702,NaN,NaN,NaN
128,2030,0,0.0090823,0.02087,0.029018,0.0185,NaN,NaN,NaN
128,2100,0,0.0090033,0.016881,0.026346,0.014608,NaN,NaN,NaN
128,2130,0,0.0089243,0.010862,0.023686,0.0087459,NaN,NaN,NaN
128,2200,0,0.0067781,0.0090012000000000009,0.018519,0.006917,NaN,NaN,NaN
128,2230,0,0.0046406,0.0071477,0.018406,0.0050953,NaN,NaN,NaN
128,2300,0.0036486,0.0025118,0.0053017,0.015786,0.0032808,NaN,NaN,NaN
128,2330,0.0030873,0.0024333,0.0034632,0.015674,0.0034449,NaN,NaN,NaN
129,0,0.002526,0.0044046,0.0016321,0.013067,0.0016372,NaN,NaN,NaN
129,30,0,0.0022763,0.0018241,0.010472,0.0018009,NaN,NaN,NaN
129,100,7.5094e-4,0.0021978,0,0.0078906,0,NaN,NaN,NaN
129,130,0.0015019,0.0021193,0,0.0053215,0,NaN,NaN,NaN
129,200,0.0022528,0,0,0.0052106,0,NaN,NaN,NaN
129,230,0.0030038,3.2401e-4,0,0.0026543,0.0012429,NaN,NaN,NaN
129,300,0.0037547,6.4803e-4,0,0.0025437,0,NaN,NaN,NaN
129,330,0.0045056,9.7204e-4,0.0010827,0,7.618e-4,NaN,NaN,NaN
129,400,0.0072315,0.0012961,0,0.0024331,5.2123e-4,NaN,NaN,NaN
129,430,0.0079839,0.0016201,7.0938e-4,0.0024331,0.0022497,NaN,NaN,NaN
129,500,0.012716,0.0039889,0.002544,0.0024331,0.0020087,NaN,NaN,NaN
129,530,0.015474,0.0043135,0.0023569,0,0.0037435,NaN,NaN,NaN
129,600,0.018243,0.0046382,0.0041985,0.0024331,0.003502,NaN,NaN,NaN
129,630,0.019001,0.0029161,0.0040111,0.0024331,0.0052432,NaN,NaN,NaN
129,700,0.023815,0.0052876,0.0079042,0.0024331,0.0069913,NaN,NaN,NaN
129,730,0.026617,0.0097336,0.013898,0.004878,0.0087464,NaN,NaN,NaN
129,800,0.031489,0.01006,0.017872,0.007335,0.010508,NaN,NaN,NaN
129,830,0.034324,0.01246,0.028239,0.0098039,0.012277,NaN,NaN,NaN
129,900,0.03717,0.012787,0.038823,0.0098039,0.014054,NaN,NaN,NaN
129,930,0.042124,0.015198,0.05186,0.014778,0.017872,NaN,NaN,NaN
129,1000,0.049243,0.019722,0.067529,0.019802,0.021722,NaN,NaN,NaN
129,1030,0.056448,0.024283,0.086054,0.024876,0.027679,NaN,NaN,NaN
129,1100,0.077012,0.037529,0.11772,0.043038,0.044344,NaN,NaN,NaN
129,1130,0.10303,0.057865,0.15129,0.078534,0.072788,NaN,NaN,NaN
129,1200,0.14781,0.095747,0.19556,0.13499,0.12236,NaN,NaN,NaN
129,1230,0.16411,0.10591,0.20114,0.15406,0.14231,NaN,NaN,NaN
129,1300,0.19442,0.129,0.22167,0.18732,0.17104,NaN,NaN,NaN
129,1330,0.2469,0.16665,0.26518,0.2638,0.23343,NaN,NaN,NaN
129,1400,0.2599,0.16155,0.26172,0.2795,0.24525,NaN,NaN,NaN
129,1430,0.26389,0.1674,0.26148,0.29154,0.25419,NaN,NaN,NaN
129,1500,0.26482,0.16777,0.25484,0.2956,0.257,NaN,NaN,NaN
129,1530,0.24164,0.14387,0.22053,0.2638,0.22925,NaN,NaN,NaN
129,1600,0.21084,0.093719,0.15472,0.19075,0.18025,NaN,NaN,NaN
129,1630,0.19783,0.068133,0.14118,0.15406,0.15836,NaN,NaN,NaN
129,1700,0.17977,0.057085,0.14626,0.13499,0.15019,NaN,NaN,NaN
129,1730,0.18331,0.068819,0.15949,0.15084,0.1712,NaN,NaN,NaN
129,1800,0.19226,0.083168,0.17304,0.18732,0.19867,NaN,NaN,NaN
129,1830,0.17705,0.064914,0.14561,0.16056,0.17335,NaN,NaN,NaN
129,1900,0.14198,0.04069,0.11689,0.11653,0.13616,NaN,NaN,NaN
129,1930,0.099692,0.019647,0.084778,0.075718,0.09409,NaN,NaN,NaN
129,2000,0.060477,0.0096083,0.054448,0.048346,0.061653,NaN,NaN,NaN
129,2030,0.034093,0.0038108,0.034358,0.027431,0.035296,NaN,NaN,NaN
129,2100,0.018803,0.0021078,0.023436,0.019802,0.020408,NaN,NaN,NaN
129,2130,0.011702,4.1156e-4,0.016915,0.012285,0.011983,NaN,NaN,NaN
129,2200,0.0066311,0,0.014632,0.0098039,0.0076989,NaN,NaN,NaN
129,2230,0.0035258,0,0.012358,0.007335,0.0054476,NaN,NaN,NaN
129,2300,4.441e-4,0,0.010094,0.007335,0.0052037,NaN,NaN,NaN
129,2330,0.0011708,0,0.0099044,0.007335,0.0029618,NaN,NaN,NaN
130,0,0,0,0.0097146,0.007335,0.0027184,NaN,NaN,NaN
130,30,0.019344,5.9763e-5,0.0095249,0.004878,0.0024749,NaN,NaN,NaN
130,100,0.031329,1.1953e-4,0.0093352,0.004878,0.0022315,NaN,NaN,NaN
130,130,0.031369,1.7929e-4,0.0070817,0.0024331,0,NaN,NaN,NaN
130,200,0.033427,2.3905e-4,0.0048375,0,0.0016266,NaN,NaN,NaN
130,230,0.037528,0.0023115,0.0046485,4.4361e-5,0.0012651,NaN,NaN,NaN
130,300,0.037568,0.0023714,0.0024138,8.8722e-5,0.0028975,NaN,NaN,NaN
