DOY,Time,S1,S2,S3,S4,S5,S6,S7,S8
88,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
