DOY,Time,C1,C2,C3,C4,C5,C6,C7,C8
171,2300,0,0.01286,0.0083121,NaN,NaN,NaN,0.016849,0.024101
171,2330,7.259e-5,0.015395,0.0058862,NaN,NaN,NaN,0.0086197,0.018021
172,0,0,0.015653,0.0034717,NaN,NaN,NaN,0.006452,0.012012
172,30,5.7071e-4,0.015911,0.0034128,NaN,NaN,NaN,0.0042928,0.010499
172,100,0.0028886,0.018458,0.003354,NaN,NaN,NaN,0.0041188,0.010469
172,130,0.0034603,0.016428,0.0032952,NaN,NaN,NaN,0,0.013412
172,200,0.0057873,0.016686,8.9231e-4,NaN,NaN,NaN,0.0043744,0.017873
172,230,0.0081225,0.016944,8.3361e-4,NaN,NaN,NaN,0.010785,0.016342
172,300,0.0086962,0.017203,7.749e-4,NaN,NaN,NaN,0.0092148,0.010352
172,330,0.0092699,0.019753,0,NaN,NaN,NaN,0.0056633,0.0088433
172,400,0.0098436,0.017719,0,NaN,NaN,NaN,0.010077,0.0088141
172,430,0.010417,0.017978,0,NaN,NaN,NaN,0.0085117,0
172,500,0.014545,0.018236,0,NaN,NaN,NaN,0.012946,0.001379
172,530,0.01512,0.018494,0,NaN,NaN,NaN,0.0093727,0.0027619
172,600,0.015696,0.018752,0,NaN,NaN,NaN,0.0098032,0.0085595
172,630,0.018061,0.016726,0.0027067,NaN,NaN,NaN,0.010234,0.00701
172,700,0.016847,0.010189,0.04934,NaN,NaN,NaN,0.014675,0.002538
172,730,0.026443,0.014966,0.18918,NaN,NaN,NaN,0.017125,0.0068601
172,800,0.055084,0.060291,0.32944,NaN,NaN,NaN,0.027774,0.0097376
172,830,0.083306,0.1348,0.42211,NaN,NaN,NaN,0.062343,0.020133
172,900,0.092084,0.17019,0.43154,NaN,NaN,NaN,0.12834,0.026138
172,930,0.094763,0.17351,0.42194,NaN,NaN,NaN,0.17006,0.024534
172,1000,0.097451,0.18917,0.44588,NaN,NaN,NaN,0.21782,0.033688
172,1030,0.095999,0.18947,0.45069,NaN,NaN,NaN,0.24495,0.038288
172,1100,0.10077,0.19604,0.46551,NaN,NaN,NaN,0.2733,0.042929
172,1130,0.10558,0.20267,0.47553,NaN,NaN,NaN,0.30625,0.055647
172,1200,0.099928,0.17804,0.44554,NaN,NaN,NaN,0.29039,0.052341
172,1230,0.098471,0.17529,0.46525,NaN,NaN,NaN,0.31069,0.053874
172,1300,0.099089,0.16357,0.4552,NaN,NaN,NaN,0.31797,0.061926
172,1330,0.093518,0.14052,0.44528,NaN,NaN,NaN,0.30847,0.060211
172,1400,0.098253,0.14656,0.46,NaN,NaN,NaN,0.31909,0.063409
172,1430,0.096805,0.14397,0.45494,NaN,NaN,NaN,0.31627,0.060053
172,1500,0.09742,0.14714,0.44993,NaN,NaN,NaN,0.32701,0.059974
172,1530,0.098036,0.13882,0.43045,NaN,NaN,NaN,0.31739,0.059895
172,1600,0.092491,0.12505,0.42086,NaN,NaN,NaN,0.29803,0.053324
172,1630,0.09515,0.13091,0.40214,NaN,NaN,NaN,0.30186,0.051635
172,1700,0.093716,0.11734,0.39293,NaN,NaN,NaN,0.28938,0.043578
172,1730,0.086207,0.090882,0.37936,NaN,NaN,NaN,0.27086,0.037205
172,1800,0.080799,0.073185,0.36171,NaN,NaN,NaN,0.25288,0.035565
172,1830,0.081403,0.051194,0.34875,NaN,NaN,NaN,0.23247,0.027749
172,1900,0.07803,0.02088,0.32773,NaN,NaN,NaN,0.21273,0.026139
172,1930,0.066865,0,0.27613,NaN,NaN,NaN,0.18814,0.019973
172,2000,0.048399,0,0.21442,NaN,NaN,NaN,0.14647,0.013879
172,2030,0.03421,0,0.16472,NaN,NaN,NaN,0.10766,0.010822
172,2100,0.020414,0,0.10732,NaN,NaN,NaN,0.069205,0.016727
172,2130,0.013942,0,0.073874,NaN,NaN,NaN,0.048002,0.021183
172,2200,0.0058355,0,0.060489,NaN,NaN,NaN,0.033794,0.019592
172,2230,0.0046781,0,0.052591,NaN,NaN,NaN,0.028072,0.0165
172,2300,0.0052371,0,0.047369,NaN,NaN,NaN,0.024439,0.014923
172,2330,0.0040827,0,0.042199,NaN,NaN,NaN,0.022848,0.01037
173,0,0.0046408,0,0.039602,NaN,NaN,NaN,0.023278,0
173,30,0.0017856,0,0.034507,NaN,NaN,NaN,0.021693,0.0028601
173,100,6.429e-4,0,0.031947,NaN,NaN,NaN,0.016121,0.0042666
173,130,0.0046036,0,0.026925,NaN,NaN,NaN,0.012584,0.011602
173,200,0.0017534,0,0.021952,NaN,NaN,NaN,0.0090743,0.013034
173,230,6.1264e-4,0,0.01461,NaN,NaN,NaN,0.0075409,0.012973
173,300,0.0045665,0,0.012146,NaN,NaN,NaN,0.0060134,0.012913000000000001
173,330,0.0034191,0,0.0096939,NaN,NaN,NaN,0.0044918,0.014349
173,400,0.0022755,0,0.0072532,NaN,NaN,NaN,0.002976,0.0098139
173,430,0.0028298,0,0.0024654,NaN,NaN,NaN,0.0014661,0.0097539
173,500,0,0,5.8842e-5,NaN,NaN,NaN,0,0.0052589
173,530,2.9759e-4,0,0,NaN,NaN,NaN,3.8008e-4,0.0066731
173,600,0.0022854,0,0.0052566,NaN,NaN,NaN,0,0.0036699
173,630,0.0059821,0,0.082198,NaN,NaN,NaN,0.0012162,0.0065534
173,700,0.025399,0.029354,0.25426,NaN,NaN,NaN,0.01134,0.0079715
173,730,0.040074,0.041285,0.25494,NaN,NaN,NaN,0.019667,0.0034909
173,800,0.047723,0.05108,0.27053,NaN,NaN,NaN,0.036284,0.0019663
173,830,0.053609,0.075964,0.30214,NaN,NaN,NaN,0.062002,0
173,900,0.069086,0.1319,0.3827,NaN,NaN,NaN,0.11218,0
173,930,0.08107,0.16964,0.41542,NaN,NaN,NaN,0.16728,0.0076718
173,1000,0.089313,0.18807,0.43514,NaN,NaN,NaN,0.2252,0.022628
173,1030,0.093642,0.19454,0.44074,NaN,NaN,NaN,0.2521,0.0287
173,1100,0.10003,0.21375,0.46612,NaN,NaN,NaN,0.28647,0.042708
173,1130,0.10856,0.22374,0.47195,NaN,NaN,NaN,0.30953,0.053857
173,1200,0.11303,0.22405,0.46772,NaN,NaN,NaN,0.31336,0.055416
173,1230,0.11544,0.22435,0.46353,NaN,NaN,NaN,0.32386,0.060247
173,1300,0.11787,0.22466,0.46432,NaN,NaN,NaN,0.33113,0.066779
173,1330,0.1161,0.20572,0.45522,NaN,NaN,NaN,0.33507,0.066715
173,1400,0.11853,0.19974,0.4414,NaN,NaN,NaN,0.33563,0.071652
173,1430,0.11886,0.19382,0.43738,NaN,NaN,NaN,0.32941,0.063281
173,1500,0.11293,0.17885,0.42392,NaN,NaN,NaN,0.31663,0.058296
173,1530,0.10706,0.1555,0.40156,NaN,NaN,NaN,0.30411,0.046923
173,1600,0.10126,0.13867,0.38879,NaN,NaN,NaN,0.30465,0.046861
173,1630,0.097535,0.11151,0.35047,NaN,NaN,NaN,0.2829,0.03573
173,1700,0.083912,0.073002,0.29456,NaN,NaN,NaN,0.24106,0.023302
173,1730,0.078361,0.088457,0.32705,NaN,NaN,NaN,0.24451,0.032487
173,1800,0.078679,0.083617,0.31167,NaN,NaN,NaN,0.23625,0.018619
173,1830,0.078998,0.066364,0.29279,NaN,NaN,NaN,0.22526,0.014038
173,1900,0.069662,0.02862,0.256,NaN,NaN,NaN,0.19519,0.0094978
173,1930,0.053024,0,0.21443,NaN,NaN,NaN,0.16659,0.018437
173,2000,0.047801,1.7416e-4,0.19831,NaN,NaN,NaN,0.13201,0.021412
173,2030,0.033628,0,0.14216,NaN,NaN,NaN,0.090357,0.019831
173,2100,0.021582,0,0.077557,NaN,NaN,NaN,0.058017,0.01977
173,2130,0.014955,0,0.049491,NaN,NaN,NaN,0.035624,0.018194
173,2200,0.0084175,0,0.037526,NaN,NaN,NaN,0.024004,0.015117
173,2230,0.0087146,0,0.028268,NaN,NaN,NaN,0.016546,0.012058
173,2300,0.0056257,0,0.021576,NaN,NaN,NaN,0.011132,0.011998
173,2330,0.0059218,0,0.017349,NaN,NaN,NaN,0.0096176,0.010445
174,0,0.0045325,0,0.010811,NaN,NaN,NaN,0.0061928,0.007413
174,30,0.0048281,5.2679e-4,0.0066827,NaN,NaN,NaN,0.002794,0
174,100,0.0051237,0.0032204,0.0025923,NaN,NaN,NaN,0.0013101,0.0031374
174,130,0.003738,0.0037483,0.0031303,NaN,NaN,NaN,0.0017219,0.0062933
174,200,0.0057148,0.0042762,0.0013664,NaN,NaN,NaN,2.4285e-4,0.0035557
174,230,0.0076984,0.0069838,0.0019032,NaN,NaN,NaN,6.5384e-4,0.0022974
174,300,0.0029461,0.0075128,1.4606e-4,NaN,NaN,NaN,0,0.0010428
174,330,0,0.0080419,6.8163e-4,NaN,NaN,NaN,0,0.0027151
174,400,0.0035353,0.008571,0.0012172,NaN,NaN,NaN,0,0.0058651
174,430,0.0055086,0.0091,0.0017528,NaN,NaN,NaN,0,0.0060746
174,500,0.0074884,0.011824,0,NaN,NaN,NaN,0,0.0048107
174,530,0.0044191,0.012354,4.5662e-5,NaN,NaN,NaN,0,0.0050199
174,600,0.0047137,0.012884,9.1324e-5,NaN,NaN,NaN,0,0.0037594
174,630,0,0.013415,0.011686,NaN,NaN,NaN,0,0.0054382
174,700,0.010145,0.016154,0.1007,NaN,NaN,NaN,0.0013602,0.0041771
174,730,0.022229,0.041649,0.25171,NaN,NaN,NaN,0.012737,0.0014577
174,800,0.045381,0.093448,0.33573,NaN,NaN,NaN,0.030345,0.0031283
174,830,0.060187,0.1311,0.36919,NaN,NaN,NaN,0.04858,4.1589e-4
174,900,0.069685,0.18028,0.41342,NaN,NaN,NaN,0.096146,0
174,930,0.077422,0.22417,0.4606,NaN,NaN,NaN,0.17365,0.012624
174,1000,0.095137,0.24767,0.48041,NaN,NaN,NaN,0.24517,0.026439
174,1030,0.097217,0.25502,0.49563,NaN,NaN,NaN,0.28425,0.042208
174,1100,0.10536,0.25905,0.4957,NaN,NaN,NaN,0.29987,0.051988
174,1130,0.10747,0.25633,0.49577,NaN,NaN,NaN,0.31589,0.053818
174,1200,0.10553,0.24695,0.48569,NaN,NaN,NaN,0.32233,0.047619
174,1230,0.10157,0.24429,0.47081,NaN,NaN,NaN,0.32222,0.052643
174,1300,0.10367,0.24494,0.47087,NaN,NaN,NaN,0.32873,0.060973
174,1330,0.099728,0.24229,0.46602,NaN,NaN,NaN,0.32529,0.067774
174,1400,0.09781,0.22351,0.47596,NaN,NaN,NaN,0.31858,0.064694
174,1430,0.097895,0.21781,0.47603,NaN,NaN,NaN,0.31519,0.053517
174,1500,0.095983,0.20904,0.47114,NaN,NaN,NaN,0.31182,0.052126
174,1530,0.092096,0.19129,0.45654,NaN,NaN,NaN,0.30204,0.045957
174,1600,0.088238,0.17408,0.43751,NaN,NaN,NaN,0.28925,0.036735
174,1630,0.086361,0.15737,0.42821,NaN,NaN,NaN,0.2829,0.035393
174,1700,0.086445,0.14391,0.43294,NaN,NaN,NaN,0.27969,0.034054
174,1730,0.08849,0.12808,0.41909,NaN,NaN,NaN,0.2613,0.028103
174,1800,0.078837,0.10747,0.38772,NaN,NaN,NaN,0.23761,0.023739
174,1830,0.071254,0.082625,0.37473,NaN,NaN,NaN,0.21202,0.022434
174,1900,0.061906,0.047158,0.33301,NaN,NaN,NaN,0.18745,0.018121
174,1930,0.052721,0.0096414,0.2824,NaN,NaN,NaN,0.15372,0.018331
174,2000,0.040096,0,0.21833,NaN,NaN,NaN,0.11711,0.021555
174,2030,0.026024,0,0.15731,NaN,NaN,NaN,0.076149,0.02328
174,2100,0.017452,7.4153e-4,0.10489,NaN,NaN,NaN,0.048354,0.021978
174,2130,0.010712,0.007906,0.075147,NaN,NaN,NaN,0.029907,0.020679
174,2200,0.004063,0.015194,0.05706,NaN,NaN,NaN,0.019895,0.017883
174,2230,0.005814,0.015983,0.047017,NaN,NaN,NaN,0.013945,0.018094
174,2300,0.0042178,0.016775,0.039621,NaN,NaN,NaN,0.0099858,0.016807
174,2330,0.0026269,0.01757,0.032329,NaN,NaN,NaN,0.0060571,0.01255
175,0,0.0010413,0.01837,0.027541,NaN,NaN,NaN,0.0040598,0.015733
175,30,0.0044499,0.016957,0.022797,NaN,NaN,NaN,0.0020701,0.014453
175,100,0.0028587,0.017756,0.018097,NaN,NaN,NaN,8.7924e-5,0.014663
175,130,0.0029359,0.018559,0.015787,NaN,NaN,NaN,0,0.007486
175,200,0.0046821,0.019365,0.011152,NaN,NaN,NaN,0,0.0076939
175,230,0.001427,0.017943,0.0088736,NaN,NaN,NaN,0,0.0079019
175,300,0.0031677,0.01875,0.0089195,NaN,NaN,NaN,0,0.0081098
175,330,0.0049143,0.01956,0.0089655,NaN,NaN,NaN,0,0.0068522
175,400,0,0.018132,0.0090115,NaN,NaN,NaN,0,0.0012386
175,430,0.002755,0.018943,0.0067431,NaN,NaN,NaN,0,0
175,500,0.0038554,0.017511,0.0044851,NaN,NaN,NaN,0,0.0070997
175,530,0.0032872,0.016079,0.0045309,NaN,NaN,NaN,0,0.006932
175,600,0.002719,0.014648,0,NaN,NaN,NaN,0,0.0053031
175,630,0.0038211,0.015453,0.0019502,NaN,NaN,NaN,0,0.0065966
175,700,0.003252,0.014018,0.08323,NaN,NaN,NaN,0,0.0020594
175,730,0.016233,0.028475,0.25304,NaN,NaN,NaN,0.0053782,0.0018925
175,800,0.033107,0.065233,0.32452,NaN,NaN,NaN,0.020613,0.0046332
175,830,0.05797,0.12383,0.38693,NaN,NaN,NaN,0.057138,0.00739
175,900,0.070562,0.16518,0.42248,NaN,NaN,NaN,0.10561,0.01164
175,930,0.077637,0.18468,0.44072,NaN,NaN,NaN,0.15879,0.014437
175,1000,0.078961,0.20489,0.4546,NaN,NaN,NaN,0.20621,0.026307
175,1030,0.084197,0.21604,0.46384,NaN,NaN,NaN,0.24285,0.035352
175,1100,0.081624,0.22412,0.4732,NaN,NaN,NaN,0.26333,0.044562
175,1130,0.084924,0.22568,0.47769,NaN,NaN,NaN,0.28137,0.057163
175,1200,0.09222,0.22724,0.48724,NaN,NaN,NaN,0.29995,0.063491
175,1230,0.087627,0.21887,0.4767,NaN,NaN,NaN,0.2995,0.064952
175,1300,0.085034,0.21059,0.47621,NaN,NaN,NaN,0.30228,0.066417
175,1330,0.078542,0.2024,0.47572,NaN,NaN,NaN,0.30507,0.066239
175,1400,0.077926,0.19747,0.48023,NaN,NaN,NaN,0.30138,0.062781
175,1430,0.079257,0.18942,0.48476,NaN,NaN,NaN,0.2977,0.056104
175,1500,0.07864,0.18456,0.48933,NaN,NaN,NaN,0.28454,0.052709
175,1530,0.074138,0.15244,0.4541,NaN,NaN,NaN,0.27472,0.047741
175,1600,0.071592,0.13617,0.43922,NaN,NaN,NaN,0.25594,0.042819
175,1630,0.057661,0.09828,0.3752,NaN,NaN,NaN,0.22898,0.039504
175,1700,0.036798,0.038023,0.23454,NaN,NaN,NaN,0.16045,0.034656
175,1730,0.01846,0.0038288,0.18382,NaN,NaN,NaN,0.10376,0.029851
175,1800,0.012673,0,0.17703,NaN,NaN,NaN,0.06953,0.022051
175,1830,0.0052412,0,0.11916,NaN,NaN,NaN,0.054069,0.023396
175,1900,0.001275,0,0.066687,NaN,NaN,NaN,0.041108,0.017189
175,1930,0,0,0.043315,NaN,NaN,NaN,0.024420999999999998,0.014027
175,2000,0,0,0.030608,NaN,NaN,NaN,0.02206,0.016848
175,2030,0.0063357,0,0.02299,NaN,NaN,NaN,0.019709,0.016678
175,2100,0.0040513,0,0.020246,NaN,NaN,NaN,0.019354,0.015011
175,2130,0.0034725,0,0.015138,NaN,NaN,NaN,0.013063,0.017839
175,2200,0.0011968,0,0.014798,NaN,NaN,NaN,0.0068445,0.0087285
175,2230,0.002315,0,0.012092,NaN,NaN,NaN,0.0045542,0.013009
175,2300,0.0051435,0,0.011752,NaN,NaN,NaN,0.0022727,0.012839
175,2330,0.0045628,0,0.011412,NaN,NaN,NaN,0,0.011183
176,0,0.0039821,0,0.0087209,NaN,NaN,NaN,0,0.013991
176,30,0,0,0.0060422,NaN,NaN,NaN,0.0012238,0.013821
176,100,0.0034307,0,0.0080426,NaN,NaN,NaN,0.018502,0.016646
176,130,0.0051695,0,0.010052,NaN,NaN,NaN,0.026179,0.017979
176,200,0.013835,0.0014977,0.012072,NaN,NaN,NaN,0.023801,0.017808
176,230,0.015609,0,0.011731,NaN,NaN,NaN,0.021432,0.013141
176,300,0.019147,0,0.01139,NaN,NaN,NaN,0.019073,0.022003
176,330,0.02271,0,0.013417,NaN,NaN,NaN,0.014737,0.011312
176,400,0.022739,0,0.0083528,NaN,NaN,NaN,0.0084731,0.0052294
176,430,0.033517,0,0.0080128,NaN,NaN,NaN,0.00812,0.0021305
176,500,0.055734,0,0.0053295,NaN,NaN,NaN,0,0.003425
176,530,0.055765,0,0.0026585,NaN,NaN,NaN,0,0.0047233
176,600,0.05391,0,0,NaN,NaN,NaN,0,0.0016259
176,630,0.053941,0,0,NaN,NaN,NaN,0,0
176,700,0.055857,0,0,NaN,NaN,NaN,0,0
176,730,0.055888,0,0.018744,NaN,NaN,NaN,0,0
176,800,0.057811,0,0.11259,NaN,NaN,NaN,6.0527e-4,0
176,830,0.075184,0.006085,0.22918,NaN,NaN,NaN,0.0084786,0.004386
176,900,0.097199,0.042852,0.31054,NaN,NaN,NaN,0.022478,0.0088106
176,930,0.12655,0.11814,0.4082,NaN,NaN,NaN,0.073288,0.014771
176,1000,0.13525,0.14536,0.42572,NaN,NaN,NaN,0.13186,0.017778
176,1030,0.15077,0.18974,0.47349,NaN,NaN,NaN,0.21113,0.028443
176,1100,0.1508,0.20052,0.46722,NaN,NaN,NaN,0.24313,0.034639
176,1130,0.14193,0.20486,0.466,NaN,NaN,NaN,0.25224,0.042489
176,1200,0.13538,0.20923,0.46477,NaN,NaN,NaN,0.26149,0.044073
176,1230,0.13541,0.21029,0.46355,NaN,NaN,NaN,0.26468,0.044073
176,1300,0.12893,0.20804,0.45734,NaN,NaN,NaN,0.26481,0.047256
176,1330,0.1204,0.20253,0.46613,NaN,NaN,NaN,0.27112000000000003,0.047256
176,1400,0.11619,0.20032,0.47504,NaN,NaN,NaN,0.28065,0.052067
176,1430,0.13336,0.19812,0.4738,NaN,NaN,NaN,0.29675,0.056923
176,1500,0.12691,0.18953,0.45744,NaN,NaN,NaN,0.29044,0.052067
176,1530,0.12694,0.18738,0.45124,NaN,NaN,NaN,0.29057,0.053681
176,1600,0.11632,0.16659,0.41149,NaN,NaN,NaN,0.26558,0.039334
176,1630,0.11425,0.17068,0.4245,NaN,NaN,NaN,0.2657,0.037764
176,1700,0.11009,0.15348,0.39521,NaN,NaN,NaN,0.25062,0.031532
176,1730,0.1039,0.15151,0.39863,NaN,NaN,NaN,0.24179,0.025373
176,1800,0.106,0.14364,0.38375,NaN,NaN,NaN,0.23017,0.026906
176,1830,0.095771,0.1359,0.38712,NaN,NaN,NaN,0.21877,0.028443
176,1900,0.091752,0.11699,0.37245,NaN,NaN,NaN,0.21039,0.023845
176,1930,0.077838,0.062194,0.29161,NaN,NaN,NaN,0.1697,0.023845
176,2000,0.06236,0.017208,0.17877,NaN,NaN,NaN,0.10996,0.025373
176,2030,0.043621,0,0.12739,NaN,NaN,NaN,0.07345,0.025373
176,2100,0.034513,0,0.091414,NaN,NaN,NaN,0.047637,0.022321
176,2130,0.036358,0,0.065642,NaN,NaN,NaN,0.031144,0.023845
176,2200,0.029166,0,0.054064,NaN,NaN,NaN,0.019139,0.019288
176,2230,0.023845,0,0.047916,NaN,NaN,NaN,0.017251,0.022321
176,2300,0.018579,0,0.041829,NaN,NaN,NaN,0.011427,0.022321
176,2330,0.022133,0,0.035802,NaN,NaN,NaN,0.0076154,0.023845
177,0,0.016885,0,0.027311,NaN,NaN,NaN,0.0057713,0.022321
177,30,0.013426,0,0.021429,NaN,NaN,NaN,0.0039343,0.017778
177,100,0.011721,0,0.018074,NaN,NaN,NaN,0.0059734,0.0073314
177,130,0.010021,0,0.017205,NaN,NaN,NaN,0.009974,0
177,200,0.0083265,4.9666e-4,0.01387,NaN,NaN,NaN,0.0081218,0.0071754
177,230,0.00322,0.0013545,0.008109,NaN,NaN,NaN,0.0024064,0.0084981
177,300,0.0066674,0,0,NaN,NaN,NaN,0,0.012804
177,330,0.010139,0,0,NaN,NaN,NaN,0,0.012647
177,400,0.010168,0,0,NaN,NaN,NaN,0,0.013985
177,430,0.0084736,0,0,NaN,NaN,NaN,0,0.013828
177,500,0.0033663,0,0,NaN,NaN,NaN,0,0.015171
177,530,0,0,0,NaN,NaN,NaN,0,0.015013
177,600,7.8094e-4,0,0,NaN,NaN,NaN,0,0.017867
177,630,0.0032595,0,0.029415,NaN,NaN,NaN,0,0.016202
177,700,0.0091731,0.0080778,0.17768,NaN,NaN,NaN,0,0.011548
177,730,0.023914,0.042812,0.28286,NaN,NaN,NaN,0.011192,0.0054595
177,800,0.048247,0.090443,0.32808,NaN,NaN,NaN,0.03743,0.0023641
177,830,0.060302,0.13977,0.36758,NaN,NaN,NaN,0.071621,0.0066236
177,900,0.063025,0.17823,0.39538,NaN,NaN,NaN,0.12485,0.010921
177,930,0.073452,0.20317,0.41949,NaN,NaN,NaN,0.18364,0.013754
177,1000,0.080134,0.21926,0.43454,NaN,NaN,NaN,0.23705,0.024203
177,1030,0.086889,0.22908,0.44989,NaN,NaN,NaN,0.2765,0.036437
177,1100,0.087732,0.2323,0.4554,NaN,NaN,NaN,0.3021,0.052195
177,1130,0.084615,0.23217,0.46604,NaN,NaN,NaN,0.32201,0.061818
177,1200,0.089416,0.23205,0.4614,NaN,NaN,NaN,0.33226,0.066614
177,1230,0.086294,0.22524,0.44675,NaN,NaN,NaN,0.33239,0.064789
177,1300,0.087133,0.21198,0.4324,NaN,NaN,NaN,0.32241,0.061323
177,1330,0.080117,0.21511,0.4427,NaN,NaN,NaN,0.32254,0.064458
177,1400,0.08095,0.21826,0.44814,NaN,NaN,NaN,0.31601,0.059351
177,1430,0.085702,0.21486,0.4289,NaN,NaN,NaN,0.3228,0.060828
177,1500,0.084574,0.20502,0.40545,NaN,NaN,NaN,0.31297,0.050887
177,1530,0.083449,0.1985,0.39194,NaN,NaN,NaN,0.30653,0.047506
177,1600,0.07651,0.1796,0.36971,NaN,NaN,NaN,0.28104,0.044145
177,1630,0.065876,0.13789,0.3396,NaN,NaN,NaN,0.23867,0.028283
177,1700,0.068589,0.16117,0.38868,NaN,NaN,NaN,0.24173,0.020451
177,1730,0.061864,0.13765,0.34474,NaN,NaN,NaN,0.22155,0.014237
177,1800,0.047893,0.088195,0.29153,NaN,NaN,NaN,0.175,0.015586
177,1830,0.043253,0.077695,0.28406,NaN,NaN,NaN,0.15182,0.006455
177,1900,0.045861,0.064877,0.29633,NaN,NaN,NaN,0.14188,0.0062984
177,1930,0.037669,0.033092,0.2359,NaN,NaN,NaN,0.11283,0.010607
177,2000,0.02612,0.01214,0.17105,NaN,NaN,NaN,0.087492,0.0089569
177,2030,0.01826,8.1569e-4,0.10396,NaN,NaN,NaN,0.05471,0.011789000000000001
177,2100,0.01053,7.1229e-4,0.062585,NaN,NaN,NaN,0.03193,0.011631
177,2130,0.0045924,6.0889e-4,0.039362,NaN,NaN,NaN,0.017978,0.0084855
177,2200,0.0036933,5.055e-4,0.024552,NaN,NaN,NaN,0.008272,0.0083284
177,2230,0.0027972,4.021e-4,0.015024,NaN,NaN,NaN,0.0025777,0.0066842
177,2300,0.001904,0,0.01049,NaN,NaN,NaN,7.6081e-4,0.003567
177,2330,0.0026657,0,0.010812,NaN,NaN,NaN,0,0.0019371
178,0,1.2652e-4,0,0.0063187,NaN,NaN,NaN,0,0.0017809
178,30,8.8563e-4,0,0.0042481,NaN,NaN,NaN,0,0.0045749
178,100,0,0,0.0021874,NaN,NaN,NaN,0,0
178,130,0.0020629,0,0.0048876,NaN,NaN,NaN,0,0.0074707
178,200,0.0041326,0,0.0076007,NaN,NaN,NaN,0,0.010541
178,230,0.0045514,0,0.0031444,NaN,NaN,NaN,0,0.01363
178,300,0.0049703,0,0.0034634,NaN,NaN,NaN,0,0.015224
178,330,0.0053891,0,0.0037824,NaN,NaN,NaN,0,0.016823
178,400,0.0041537,0,0.0041013,NaN,NaN,NaN,0,0.015396
178,430,0.0045718,0,0.0020458,NaN,NaN,NaN,0,0.015482
178,500,0.0099734,0,0,NaN,NaN,NaN,0,0.017081
178,530,0.0087263,0,5.7652e-4,NaN,NaN,NaN,1.4987e-4,0.018685
178,600,0.010814,0,0.0035198,NaN,NaN,NaN,2.4979e-4,0.020294
178,630,0.014588,0,0.038468,NaN,NaN,NaN,0,0.017339
178,700,0.020085,0.0030927,0.15798,NaN,NaN,NaN,0,0.0069208
178,730,0.036049,0.021184,0.25065,NaN,NaN,NaN,0.0043831,0.0040441
178,800,0.057961,0.067051,0.31723,NaN,NaN,NaN,0.020117,0.0011843
178,830,0.067619,0.11173,0.36446,NaN,NaN,NaN,0.044607,0.0042138
178,900,0.075558,0.16633,0.4246,NaN,NaN,NaN,0.10642,0.008749
178,930,0.08745,0.20362,0.45461,NaN,NaN,NaN,0.176,0.0058627
178,1000,0.093719,0.22312,0.4705,NaN,NaN,NaN,0.22558,0.010412
178,1030,0.10005,0.24327,0.48672,NaN,NaN,NaN,0.2641,0.028759
178,1100,0.10249,0.25004,0.48757,NaN,NaN,NaN,0.28592,0.046177
178,1130,0.10294,0.24301,0.48842,NaN,NaN,NaN,0.29557,0.051095
178,1200,0.10937,0.23605,0.49448,NaN,NaN,NaN,0.30537,0.059332
178,1230,0.10584,0.22249,0.47982,NaN,NaN,NaN,0.31532,0.052892
178,1300,0.10233,0.21575,0.47556,NaN,NaN,NaN,0.31875,0.059511
178,1330,0.09885,0.21563,0.4764,NaN,NaN,NaN,0.31889,0.054695
178,1400,0.097344,0.21223,0.4875,NaN,NaN,NaN,0.31242,0.056414
178,1430,0.090025,0.20238,0.47808,NaN,NaN,NaN,0.30278,0.054873
178,1500,0.088549,0.20548,0.47384,NaN,NaN,NaN,0.30291,0.04849
178,1530,0.081356,0.18315,0.42097,NaN,NaN,NaN,0.28393,0.043776
178,1600,0.074263,0.16464,0.41709,NaN,NaN,NaN,0.26245,0.032826
178,1630,0.072837,0.18602,0.43686,NaN,NaN,NaN,0.27483,0.031355
178,1700,0.071416,0.18278,0.42813,NaN,NaN,NaN,0.2688,0.02834
178,1730,0.068148,0.1673,0.40559,NaN,NaN,NaN,0.24783,0.026883
178,1800,0.063071,0.15517,0.40181,NaN,NaN,NaN,0.2333,0.019317
178,1830,0.050847,0.10397,0.32086,NaN,NaN,NaN,0.19418,0.019403
178,1900,0.038912,0.047248,0.22748,NaN,NaN,NaN,0.13743,0.019489
178,1930,0.032399,0.016341,0.18757,NaN,NaN,NaN,0.10409,0.021096
178,2000,0.029386,0,0.11744,NaN,NaN,NaN,0.072647,0.015122
178,2030,0.023,0,0.087098,NaN,NaN,NaN,0.04711,0.0092183
178,2100,0.020049,0,0.074185,NaN,NaN,NaN,0.034846,0.0048571
178,2130,0.01213,0,0.056398,NaN,NaN,NaN,0.022868,0.010879
178,2200,0.015866,0,0.046758,NaN,NaN,NaN,0.013114,0.01246
178,2230,0.012961,0,0.039797,NaN,NaN,NaN,0.007392,0.012546
178,2300,0.013377,0,0.032936,NaN,NaN,NaN,0.0036469,0.011135
178,2330,0.015451,0,0.026172,NaN,NaN,NaN,0.0037469,0.014217
179,0,0.010904,0,0.021908,NaN,NaN,NaN,2.9861e-5,0.012802
179,30,0.0080343,0,0.020078,NaN,NaN,NaN,1.294e-4,0.012887
179,100,0.015038,0,0.015873,NaN,NaN,NaN,0,0.0099841
179,130,0.017116,0,0.009354,NaN,NaN,NaN,0,0.0056196
